ID;Distributor Name;Location;Car Name;Manufacturer Name;Car Type;Color;Gearbox;Number of Seats;Number of Doors;Energy;Manufactured Year;Price-$;Mileage-KM;Engine Power-HP;Purchased Date;Car Sale Status;Sold Date;Purchased Price-$;Sold Price-$;Margin-%;Sales Agent Name;Sales Rating;Sales Commission-$;Feedback
8YSTKS;Olx;Philadelphia;Kags;Renault;SUV;Blue;Automatic;7;5;Electric;2015;9900;80947;175;29/05/2023;Un Sold;01/01/1970;8729;0;0;Narayan;1;0;Average
7GEQEE;Ahg;Philadelphia;Fortuner;Toyota;SUV;White;Manual;8;5;Petrol;2016;8300;80971;200;05/07/2015;Sold;17/04/2023;6699;7716;15;Aarush;2;203;Excellent
XVKS37;Carro;Tennessee;Hilux;Toyota;Truck;Red;Manual;4;2;Electric;2019;9000;80984;200;02/06/2020;Un Sold;01/01/1970;7380;0;0;Aditya;1;0;Excellent
HIA72O;Motor;Oklahoma;Yodha;Tata;Truck;Blue;Automatic;3;2;Diesel;2017;7800;81048;100;22/02/2017;Un Sold;01/01/1970;6662;0;0;Krishna;1;0;Good
OCED9F;Carmudi;New York;Dzire;Maruti;Sedan;Blue;Automatic;5;5;Petrol;2018;7100;81049;100;12/06/2023;Un Sold;01/01/1970;6391;0;0;Krishna;1;0;Good
FPT1FJ;Carro;Chicago;Kags;Renault;SUV;Blue;Automatic;7;5;Hybrid;2019;9000;81051;175;10/06/2016;Sold;20/07/2023;7855;9001;15;Shailaja;5;229;Average
XPJ7FP;Carsome;North Carolina;Thar;Mahindra;SUV;Red;Automatic;5;3;Hybrid;2022;8700;81099;130;02/09/2021;Sold;20/11/2023;6723;8149;21;Ram;2;285;Good
YDKF9T;Olx;Portland;Kags;Renault;SUV;Red;Manual;7;5;Electric;2023;9100;81105;175;20/07/2023;Un Sold;01/01/1970;8250;0;0;Arjuna;2;0;Good
2E4IH8;Trust;North Carolina;Seltos;Kia;Hatchback;Red;Automatic;5;5;Hybrid;2021;7300;81117;150;20/09/2017;Un Sold;01/01/1970;5916;0;0;Shiva;1;0;Average
TE0WWU;Motor;Oklahoma;Plato;Prazo;Convertible;Red;Manual;2;2;Petrol;2020;8900;81123;250;30/03/2021;Un Sold;01/01/1970;8102;0;0;Bhavani;2;0;Excellent
P9VX7F;Carro;Detroit;Swift;Maruti;Sedan;Blue;Automatic;5;4;Diesel;2017;7300;81130;115;17/05/2021;Un Sold;01/01/1970;5990;0;0;Swapna;3;0;Excellent
4XV50G;Skipper;Madison;Creta;Hyundai;Hatchback;Red;Manual;5;5;Hybrid;2019;7500;81146;113;25/07/2016;Un Sold;01/01/1970;6037;0;0;Shruthi;3;0;Average
F48TXE;Automart;Columbus;Creta;Hyundai;Hatchback;White;Manual;5;5;Diesel;2023;6200;81178;113;12/05/2024;Sold;21/08/2024;5380;5167;-4;Rithvik;5;0;Excellent
CBXGTC;Carro;San Jose;Kags;Renault;SUV;Blue;Automatic;7;5;Diesel;2020;8000;81213;175;17/08/2017;Un Sold;01/01/1970;6809;0;0;Dhruv;4;0;Good
JDRZOS;Nufor;Denver;Scorpio;Mahindra;SUV;Blue;Automatic;5;5;Diesel;2017;8300;81247;120;10/07/2020;Un Sold;01/01/1970;6669;0;0;Sai;2;0;Good
4UWP6K;Skipper;Madison;Swift;Maruti;Sedan;Gray;Automatic;5;4;Electric;2016;8800;81255;115;27/07/2016;Un Sold;01/01/1970;7814;0;0;Vishwajeet;2;0;Excellent
G687O5;Nufor;New York;Seltos;Kia;Hatchback;White;Automatic;5;5;Petrol;2018;6600;81259;150;18/09/2017;Sold;12/03/2023;4907;4127;-16;Dhruv;5;0;Excellent
M2SOEY;Carsome;Columbus;Creta;Hyundai;Hatchback;Blue;Automatic;5;5;Hybrid;2018;7600;81273;113;05/08/2015;Un Sold;01/01/1970;6128;0;0;Shruthi;3;0;Good
P9IFY3;Ahg;Columbus;Kags;Renault;SUV;Red;Manual;7;5;Hybrid;2016;9300;81287;175;14/07/2023;Sold;29/03/2024;7768;8941;15;Shiva;3;235;Excellent
0G4B34;Olx;Texas;Etriga;Maruti;Hatchback;White;Automatic;4;5;Electric;2015;8400;81295;103;30/08/2018;Un Sold;01/01/1970;7596;0;0;Sai;2;0;Average
HXKK7X;Marchi;Florida;Hilux;Toyota;Truck;Blue;Automatic;4;2;Electric;2016;9300;81298;200;23/06/2017;Sold;28/06/2023;7859;9392;20;Supriya;3;307;Excellent
DQ22VF;Kamkar;North Carolina;Yodha;Tata;Truck;White;Automatic;3;2;Petrol;2016;7800;81300;100;21/10/2024;Un Sold;01/01/1970;6043;0;0;Dhruv;1;0;Excellent
B7X0MH;Carmudi;Portland;Creta;Hyundai;Hatchback;Blue;Manual;5;5;Hybrid;2018;7600;81320;113;20/03/2021;Un Sold;01/01/1970;6344;0;0;Vihaan;4;0;Average
4BVZNF;Ahg;North Carolina;Etriga;Maruti;Hatchback;White;Automatic;4;5;Diesel;2017;6800;81322;103;22/10/2018;Un Sold;01/01/1970;5500;0;0;Swapna;4;0;Excellent
CMGAWE;Marchi;Madison;Scorpio;Mahindra;SUV;Black;Automatic;5;5;Hybrid;2019;9000;81324;120;16/07/2015;Un Sold;01/01/1970;8314;0;0;Vihaan;1;0;Good
9MYXPJ;Ahg;North Carolina;Yodha;Tata;Truck;Red;Automatic;3;2;Hybrid;2020;8400;81345;100;07/09/2023;Un Sold;01/01/1970;7778;0;0;Pranav;3;0;Poor
G5NTM1;Trust;San Jose;Creta;Hyundai;Hatchback;White;Manual;5;5;Diesel;2015;7000;81364;113;15/12/2024;Un Sold;01/01/1970;5817;0;0;Swapna;5;0;Average
FMVQ30;Marchi;Florida;Creta;Hyundai;Hatchback;White;Automatic;5;5;Diesel;2015;7000;81372;113;06/09/2018;Un Sold;01/01/1970;6331;0;0;Shailaja;3;0;Average
KO29QZ;Nufor;Detroit;i20;Hyundai;Hatchback;Gray;Manual;4;5;Diesel;2022;6300;81379;120;19/09/2016;Un Sold;01/01/1970;4779;0;0;Swathi;1;0;Excellent
GH7YAD;Ahg;Portland;Etriga;Maruti;Hatchback;Red;Manual;4;5;Hybrid;2024;7000;81387;103;23/07/2020;Un Sold;01/01/1970;5305;0;0;Pranav;5;0;Excellent
GK6IBH;Kamkar;New York;Scorpio;Mahindra;SUV;Red;Manual;5;5;Hybrid;2017;9200;81396;120;03/05/2017;Un Sold;01/01/1970;7220;0;0;Sai;1;0;Excellent
8CUVLE;Cars24;California;Scorpio;Mahindra;SUV;Red;Manual;5;5;Hybrid;2020;8900;81400;120;14/12/2022;Un Sold;01/01/1970;7278;0;0;Hariom;5;0;Good
9SB70Z;Trust;North Carolina;Etriga;Maruti;Hatchback;Black;Automatic;4;5;Diesel;2016;6900;81424;103;02/01/2023;Un Sold;01/01/1970;5713;0;0;Pranav;3;0;Excellent
WAULIL;Cars24;Portland;Thar;Mahindra;SUV;Red;Automatic;5;3;Diesel;2021;7900;81455;130;22/12/2016;Un Sold;01/01/1970;6374;0;0;Pranav;4;0;Excellent
ZB92X4;Automart;Madison;Hilux;Toyota;Truck;Blue;Automatic;4;2;Electric;2018;9100;81458;200;01/11/2017;Un Sold;01/01/1970;7511;0;0;Supriya;3;0;Average
OE0KP9;APE;San Jose;Thar;Mahindra;SUV;Gray;Manual;5;3;Petrol;2021;7800;81472;130;12/04/2020;Un Sold;01/01/1970;6476;0;0;Swapna;5;0;Good
ZC7AFN;Automart;Portland;Seltos;Kia;Hatchback;Red;Automatic;5;5;Electric;2024;7500;81493;150;24/05/2019;Un Sold;01/01/1970;6741;0;0;Shruthi;2;0;Average
0R0177;Kamkar;Denver;Scorpio;Mahindra;SUV;Black;Manual;5;5;Hybrid;2017;9200;81508;120;16/06/2023;Sold;28/08/2023;7310;7532;3;Ram;2;44;Good
G1B7UF;Automart;Florida;Hilux;Toyota;Truck;Blue;Automatic;4;2;Petrol;2022;7200;81533;200;16/05/2019;Un Sold;01/01/1970;6009;0;0;Rithvik;3;0;Excellent
CCIHWL;Carmix;Detroit;Hilux;Toyota;Truck;Blue;Automatic;4;2;Petrol;2017;7700;81542;200;16/07/2019;Un Sold;01/01/1970;6066;0;0;Ram;3;0;Good
VHWNOO;Sobri;Oklahoma;Yodha;Tata;Truck;Black;Manual;3;2;Electric;2015;9400;81548;100;20/02/2024;Un Sold;01/01/1970;7722;0;0;Supriya;5;0;Good
7OAPR3;Knox;Tennessee;Hilux;Toyota;Truck;Red;Manual;4;2;Electric;2024;8500;81555;200;08/11/2015;Un Sold;01/01/1970;6602;0;0;Karan;2;0;Excellent
FHR95T;Cars24;Madison;Hilux;Toyota;Truck;Black;Manual;4;2;Petrol;2023;7100;81619;200;18/02/2016;Sold;26/07/2020;5107;5902;16;Shailaja;3;159;Good
V57ILM;Marchi;Tucson;Scorpio;Mahindra;SUV;Black;Automatic;5;5;Petrol;2016;8300;81632;120;26/12/2017;Un Sold;01/01/1970;7457;0;0;Aarush;2;0;Excellent
OTHZU5;Automart;Utah;Plato;Prazo;Convertible;Gray;Manual;2;2;Hybrid;2015;10400;81657;250;11/06/2017;Sold;09/05/2018;9401;8278;-12;Dhruv;3;0;Average
6IW1OB;Cars24;Tucson;Scorpio;Mahindra;SUV;Black;Automatic;5;5;Hybrid;2017;9200;81691;120;23/11/2017;Un Sold;01/01/1970;8424;0;0;Krishna;4;0;Good
ZYY7NC;Trust;Columbus;Dzire;Maruti;Sedan;Blue;Automatic;5;5;Electric;2017;8700;81711;100;22/02/2021;Sold;07/06/2024;7404;8428;14;Vishwajeet;3;205;Average
TCYFHT;Carmudi;California;Fortuner;Toyota;SUV;Blue;Manual;8;5;Electric;2020;9400;81716;200;25/10/2022;Un Sold;01/01/1970;7837;0;0;Krishna;2;0;Excellent
ZHFUPE;Carmix;Florida;Plato;Prazo;Convertible;Red;Manual;2;2;Diesel;2016;9400;81723;250;22/11/2023;Un Sold;01/01/1970;8078;0;0;Swathi;5;0;Good
R02ZCV;Kamkar;Philadelphia;Thar;Mahindra;SUV;Gray;Manual;5;3;Diesel;2017;8300;81726;130;04/12/2022;Un Sold;01/01/1970;6869;0;0;Arjuna;3;0;Average
HQYGFE;Carsome;Madison;Fortuner;Toyota;SUV;Red;Manual;8;5;Petrol;2022;7700;81746;200;26/04/2021;Un Sold;01/01/1970;6421;0;0;Vihaan;3;0;Excellent
YVFZK0;Carmudi;Chicago;Scorpio;Mahindra;SUV;Red;Automatic;5;5;Hybrid;2017;9200;81750;120;12/08/2024;Un Sold;01/01/1970;7613;0;0;Piyush;5;0;Excellent
559YT6;Marchi;Philadelphia;Creta;Hyundai;Hatchback;Black;Automatic;5;5;Hybrid;2017;7700;81757;113;09/03/2017;Sold;28/03/2023;6527;6681;2;Shailaja;4;31;Excellent
BNDIZ4;Sobri;Denver;Etriga;Maruti;Hatchback;Black;Automatic;4;5;Electric;2023;7600;81776;103;27/01/2022;Un Sold;01/01/1970;6879;0;0;Shruthi;4;0;Good
30PUDT;Carsome;Detroit;Creta;Hyundai;Hatchback;Blue;Manual;5;5;Electric;2024;7500;81800;113;17/07/2019;Un Sold;01/01/1970;5791;0;0;Swapna;5;0;Average
5UE97P;Carousell;Tennessee;Dzire;Maruti;Sedan;White;Manual;5;5;Electric;2020;8400;81804;100;22/12/2021;Un Sold;01/01/1970;7002;0;0;Sai;1;0;Excellent
NNBT82;Carmix;North Carolina;Plato;Prazo;Convertible;Gray;Manual;2;2;Hybrid;2019;10000;81810;250;17/06/2015;Un Sold;01/01/1970;9093;0;0;Narayan;2;0;Good
S7KO8C;Knox;Florida;Etriga;Maruti;Hatchback;Black;Automatic;4;5;Diesel;2017;6800;81812;103;27/08/2016;Un Sold;01/01/1970;5819;0;0;Pranav;2;0;Average
8N5X0Q;Kamkar;Philadelphia;Plato;Prazo;Convertible;Red;Automatic;2;2;Diesel;2022;8800;81865;250;24/05/2016;Un Sold;01/01/1970;8122;0;0;Pavan;5;0;Excellent
LDOJAI;Carro;Philadelphia;Etriga;Maruti;Hatchback;Gray;Automatic;4;5;Hybrid;2020;7400;81877;103;11/02/2022;Un Sold;01/01/1970;6026;0;0;Supriya;4;0;Excellent
P1YQ2J;Zupps;North Carolina;Plato;Prazo;Convertible;Gray;Manual;2;2;Electric;2019;10500;81908;250;18/03/2015;Un Sold;01/01/1970;8761;0;0;Piyush;2;0;Poor
SOD8WW;Skipper;Madison;Seltos;Kia;Hatchback;Black;Automatic;5;5;Petrol;2019;6500;81932;150;22/03/2023;Un Sold;01/01/1970;5458;0;0;Ram;5;0;Good
MDDXLZ;Knox;California;Dzire;Maruti;Sedan;Gray;Manual;5;5;Electric;2018;8600;81953;100;13/05/2018;Un Sold;01/01/1970;7227;0;0;Aarush;4;0;Excellent
VKQY9U;Sobri;California;Seltos;Kia;Hatchback;Gray;Automatic;5;5;Petrol;2018;6600;82014;150;23/04/2017;Un Sold;01/01/1970;5881;0;0;Shruthi;1;0;Excellent
4098I4;Sobri;Tennessee;Scorpio;Mahindra;SUV;Blue;Manual;5;5;Hybrid;2022;8700;82025;120;13/04/2017;Un Sold;01/01/1970;7945;0;0;Sai;3;0;Excellent
3TDRQP;Carro;Tucson;i20;Hyundai;Hatchback;Red;Automatic;4;5;Electric;2018;8100;82050;120;02/07/2018;Un Sold;01/01/1970;6503;0;0;Aarush;2;0;Good
90L1K2;Cars24;Chicago;Etriga;Maruti;Hatchback;Red;Automatic;4;5;Diesel;2015;7000;82053;103;01/11/2016;Un Sold;01/01/1970;6150;0;0;Swapna;2;0;Poor
8NUTWZ;Cars24;Texas;Creta;Hyundai;Hatchback;Red;Manual;5;5;Petrol;2017;6700;82069;113;10/05/2023;Un Sold;01/01/1970;5646;0;0;Karan;4;0;Poor
SARB7D;APE;North Carolina;Thar;Mahindra;SUV;Black;Automatic;5;3;Diesel;2020;8000;82074;130;15/03/2022;Un Sold;01/01/1970;6394;0;0;Piyush;4;0;Good
SDE8QZ;Carsome;Philadelphia;Kags;Renault;SUV;Gray;Automatic;7;5;Hybrid;2017;9200;82084;175;11/07/2019;Sold;08/01/2020;8672;9273;7;Dhruv;1;120;Excellent
RQ9MFR;Carmix;Madison;Thar;Mahindra;SUV;Gray;Manual;5;3;Electric;2018;9600;82089;130;29/04/2018;Un Sold;01/01/1970;8372;0;0;Anushka;5;0;Good
Y621WV;Nufor;North Carolina;Kags;Renault;SUV;Black;Automatic;7;5;Petrol;2015;8400;82104;175;21/04/2018;Sold;22/05/2021;7121;7919;11;Hariom;3;160;Average
1RPQDD;APE;Texas;Dzire;Maruti;Sedan;Blue;Automatic;5;5;Hybrid;2020;7900;82107;100;23/01/2020;Un Sold;01/01/1970;6442;0;0;Anushka;1;0;Excellent
ZDVK1Q;Trust;Utah;Swift;Maruti;Sedan;Black;Manual;5;4;Electric;2021;8300;82148;115;28/11/2018;Un Sold;01/01/1970;6430;0;0;Anushka;3;0;Average
V81CE8;Zupps;Columbus;Kags;Renault;SUV;Blue;Automatic;7;5;Diesel;2023;7700;82151;175;27/05/2015;Un Sold;01/01/1970;5825;0;0;Vihaan;5;0;Good
I1LMF2;Nufor;Oklahoma;Thar;Mahindra;SUV;White;Manual;5;3;Hybrid;2018;9100;82292;130;16/03/2024;Un Sold;01/01/1970;7449;0;0;Piyush;1;0;Good
80LMGU;Trust;Philadelphia;Etriga;Maruti;Hatchback;Blue;Automatic;4;5;Petrol;2017;6700;82317;103;01/03/2020;Sold;02/06/2024;5940;4930;-17;Anushka;1;0;Good
SU586T;Motor;California;Seltos;Kia;Hatchback;Red;Manual;5;5;Electric;2018;8100;82338;150;11/11/2019;Un Sold;01/01/1970;6965;0;0;Sai;3;0;Excellent
4O3E29;Cars24;Tucson;Creta;Hyundai;Hatchback;Black;Automatic;5;5;Electric;2022;7700;82346;113;09/11/2020;Sold;10/05/2021;6860;6902;1;Piyush;3;8;Excellent
5BQNBC;Marchi;Florida;Hilux;Toyota;Truck;Red;Manual;4;2;Petrol;2017;7700;82364;200;15/08/2022;Un Sold;01/01/1970;7182;0;0;Shruthi;4;0;Poor
E1DX8X;Motor;Tennessee;Kags;Renault;SUV;Red;Automatic;7;5;Diesel;2018;8200;82386;175;03/03/2015;Un Sold;01/01/1970;7438;0;0;Swathi;5;0;Excellent
Y1SUPM;Kamkar;North Carolina;Yodha;Tata;Truck;Red;Manual;3;2;Petrol;2021;7300;82399;100;02/08/2016;Un Sold;01/01/1970;5912;0;0;Sweta;3;0;Excellent
VK3ETJ;Kamkar;Utah;Creta;Hyundai;Hatchback;Red;Manual;5;5;Diesel;2018;6700;82408;113;27/10/2021;Un Sold;01/01/1970;5872;0;0;Anushka;3;0;Excellent
UT7TG9;Carro;Tennessee;Scorpio;Mahindra;SUV;Black;Manual;5;5;Hybrid;2019;9000;82419;120;12/01/2021;Un Sold;01/01/1970;7410;0;0;Krishna;2;0;Good
6WMOER;Carousell;California;Kags;Renault;SUV;White;Manual;7;5;Diesel;2019;8100;82433;175;18/11/2019;Un Sold;01/01/1970;6505;0;0;Pavan;3;0;Excellent
6XY5Z2;Oto;San Jose;Plato;Prazo;Convertible;Gray;Manual;2;2;Petrol;2024;8500;82441;250;25/10/2021;Un Sold;01/01/1970;6746;0;0;Hariom;5;0;Good
829UCP;Carmudi;Portland;i20;Hyundai;Hatchback;Red;Manual;4;5;Petrol;2017;6700;82509;120;28/05/2019;Sold;12/03/2024;5970;5526;-7;Bhavani;1;0;Poor
YZ82W6;Kamkar;San Jose;Etriga;Maruti;Hatchback;Red;Manual;4;5;Diesel;2019;6600;82518;103;17/10/2017;Un Sold;01/01/1970;5869;0;0;Aditya;4;0;Average
GB7NYZ;Nufor;Portland;Fortuner;Toyota;SUV;White;Automatic;8;5;Electric;2022;9200;82530;200;31/10/2017;Sold;25/03/2020;7751;7262;-6;Bhavani;4;0;Average
FTQEN4;Knox;Detroit;Etriga;Maruti;Hatchback;Red;Manual;4;5;Hybrid;2018;7600;82559;103;23/05/2016;Sold;21/12/2016;6759;7792;15;Krishna;4;207;Excellent
Q8XK4C;Zupps;Utah;Kags;Renault;SUV;White;Manual;7;5;Hybrid;2023;8600;82562;175;18/06/2022;Un Sold;01/01/1970;6631;0;0;Aarush;3;0;Excellent
0J8PAN;Olx;North Carolina;Fortuner;Toyota;SUV;Blue;Manual;8;5;Electric;2023;9100;82639;200;18/03/2018;Un Sold;01/01/1970;7732;0;0;Shiva;4;0;Poor
UGVLHC;Cars24;Philadelphia;Swift;Maruti;Sedan;Red;Manual;5;4;Diesel;2020;7000;82650;115;14/01/2016;Un Sold;01/01/1970;6378;0;0;Preeti;2;0;Average
22O6UZ;Carmudi;Texas;Plato;Prazo;Convertible;Blue;Automatic;2;2;Electric;2020;10400;82650;250;28/05/2020;Un Sold;01/01/1970;9754;0;0;Aarush;1;0;Excellent
33DU79;Carro;Florida;Hilux;Toyota;Truck;White;Manual;4;2;Petrol;2023;7100;82652;200;06/12/2024;Un Sold;01/01/1970;5848;0;0;Aditya;4;0;Excellent
HC3HR9;Trivett;Tennessee;Creta;Hyundai;Hatchback;Gray;Manual;5;5;Electric;2019;8000;82652;113;30/04/2022;Sold;04/04/2024;6609;5557;-16;Shiva;2;0;Average
2HYBV8;Motor;Columbus;Etriga;Maruti;Hatchback;Black;Automatic;4;5;Electric;2021;7800;82668;103;11/12/2021;Un Sold;01/01/1970;6565;0;0;Arjuna;4;0;Excellent
KD3UGM;Carmix;Utah;i20;Hyundai;Hatchback;Gray;Manual;4;5;Petrol;2015;6900;82700;120;26/05/2024;Un Sold;01/01/1970;5597;0;0;Karan;3;0;Average
KAG2GR;Carmudi;Texas;Plato;Prazo;Convertible;Gray;Manual;2;2;Diesel;2021;8900;82704;250;27/07/2018;Un Sold;01/01/1970;7936;0;0;Shruthi;5;0;Average
KGTEVF;Skipper;Tucson;Dzire;Maruti;Sedan;Gray;Manual;5;5;Hybrid;2024;7500;82736;100;07/02/2017;Sold;23/06/2017;6558;5458;-17;Shiva;5;0;Excellent
QYCT1K;Automart;Detroit;Kags;Renault;SUV;Blue;Manual;7;5;Electric;2023;9100;82796;175;23/07/2015;Un Sold;01/01/1970;7775;0;0;Shiva;5;0;Good
01T6HW;Carmudi;Florida;Plato;Prazo;Convertible;Gray;Automatic;2;2;Diesel;2015;9500;82814;250;08/05/2022;Un Sold;01/01/1970;7574;0;0;Shailaja;4;0;Poor
WM1NB9;Automart;North Carolina;Scorpio;Mahindra;SUV;Black;Automatic;5;5;Diesel;2020;8000;82825;120;14/12/2018;Un Sold;01/01/1970;6004;0;0;Preeti;3;0;Excellent
UVK6A4;Motor;Florida;Thar;Mahindra;SUV;Gray;Manual;5;3;Diesel;2018;8200;82851;130;11/06/2015;Un Sold;01/01/1970;6582;0;0;Sai;2;0;Average
AKJXAH;Carsome;Detroit;Thar;Mahindra;SUV;Blue;Automatic;5;3;Diesel;2023;7700;82872;130;20/11/2023;Un Sold;01/01/1970;6800;0;0;Anushka;5;0;Good
N4IIXD;APE;Utah;Dzire;Maruti;Sedan;White;Automatic;5;5;Petrol;2016;7300;82910;100;19/08/2017;Un Sold;01/01/1970;6054;0;0;Narayan;3;0;Good
HXI3RY;Cars24;Columbus;Etriga;Maruti;Hatchback;Gray;Manual;4;5;Hybrid;2022;7200;82931;103;24/08/2023;Un Sold;01/01/1970;5607;0;0;Sweta;4;0;Good
KP4NBV;Carousell;Philadelphia;Etriga;Maruti;Hatchback;White;Manual;4;5;Petrol;2017;6700;82964;103;12/06/2018;Un Sold;01/01/1970;6197;0;0;Arjuna;4;0;Average
QNGL6C;Cars24;California;Scorpio;Mahindra;SUV;Gray;Manual;5;5;Hybrid;2020;8900;82972;120;10/07/2020;Sold;17/12/2023;6927;8266;19;Karan;1;268;Average
NIS6V3;Trust;Chicago;Creta;Hyundai;Hatchback;Blue;Automatic;5;5;Electric;2016;8300;83055;113;15/06/2021;Un Sold;01/01/1970;7386;0;0;Swapna;3;0;Excellent
4KWJLQ;Trust;Philadelphia;Hilux;Toyota;Truck;Red;Automatic;4;2;Hybrid;2018;8600;83058;200;14/01/2024;Sold;09/06/2024;8095;7179;-11;Sai;3;0;Excellent
DVKEX2;Kamkar;Detroit;Creta;Hyundai;Hatchback;Black;Manual;5;5;Electric;2015;8400;83060;113;28/12/2017;Un Sold;01/01/1970;6818;0;0;Narayan;5;0;Poor
X816DC;Carro;Tucson;Scorpio;Mahindra;SUV;Blue;Automatic;5;5;Hybrid;2022;8700;83061;120;18/08/2016;Sold;14/10/2017;8158;9087;11;Karan;3;186;Good
J2WFOT;Automart;Tennessee;i20;Hyundai;Hatchback;Blue;Manual;4;5;Hybrid;2015;7900;83098;120;03/08/2018;Sold;05/08/2018;7128;5952;-16;Bhavani;2;0;Good
NTYFSF;Olx;North Carolina;Etriga;Maruti;Hatchback;Gray;Automatic;4;5;Petrol;2024;6000;83108;103;01/08/2017;Un Sold;01/01/1970;5279;0;0;Preeti;3;0;Excellent
9785J0;Zupps;North Carolina;Etriga;Maruti;Hatchback;Blue;Automatic;4;5;Petrol;2023;6100;83128;103;11/01/2016;Un Sold;01/01/1970;4550;0;0;Shilpa;1;0;Excellent
N2SE80;Sobri;Utah;Plato;Prazo;Convertible;Black;Automatic;2;2;Hybrid;2018;10100;83130;250;26/04/2016;Un Sold;01/01/1970;9559;0;0;Preeti;3;0;Good
2MQ2RQ;Olx;Denver;Dzire;Maruti;Sedan;Black;Manual;5;5;Petrol;2016;7300;83144;100;03/03/2015;Un Sold;01/01/1970;5965;0;0;Bhavani;5;0;Good
XB05HX;Kamkar;Chicago;Kags;Renault;SUV;Black;Manual;7;5;Electric;2022;9200;83158;175;28/09/2022;Un Sold;01/01/1970;7671;0;0;Supriya;4;0;Excellent
HYR3K0;Sobri;Utah;Thar;Mahindra;SUV;Blue;Automatic;5;3;Hybrid;2020;8900;83161;130;22/02/2021;Un Sold;01/01/1970;7327;0;0;Shilpa;1;0;Good
XE7XVK;Kamkar;Tennessee;Yodha;Tata;Truck;Black;Automatic;3;2;Hybrid;2016;8800;83174;100;28/08/2018;Un Sold;01/01/1970;7654;0;0;Shilpa;3;0;Good
VDPUCJ;Cars24;North Carolina;i20;Hyundai;Hatchback;Black;Manual;4;5;Electric;2022;7700;83180;120;05/05/2021;Sold;01/05/2022;6557;7379;13;Vishwajeet;4;164;Average
G2L37O;APE;Chicago;Swift;Maruti;Sedan;Black;Automatic;5;4;Diesel;2021;6900;83188;115;14/09/2018;Un Sold;01/01/1970;6187;0;0;Preeti;3;0;Excellent
KPRE75;Cars24;New York;Thar;Mahindra;SUV;Gray;Automatic;5;3;Hybrid;2015;9400;83208;130;28/09/2021;Un Sold;01/01/1970;8470;0;0;Pavan;1;0;Excellent
NL4ESN;Marchi;Madison;Yodha;Tata;Truck;Red;Automatic;3;2;Hybrid;2021;8300;83222;100;19/09/2015;Sold;28/04/2023;6768;7827;16;Vihaan;2;212;Excellent
55APLD;Carro;Detroit;Plato;Prazo;Convertible;Gray;Manual;2;2;Hybrid;2018;10100;83229;250;19/12/2016;Un Sold;01/01/1970;8536;0;0;Swathi;4;0;Good
WUPF2W;Cars24;Texas;Scorpio;Mahindra;SUV;Gray;Manual;5;5;Hybrid;2024;8500;83243;120;27/02/2017;Un Sold;01/01/1970;7436;0;0;Pranav;5;0;Average
PGV1HV;Sobri;Florida;i20;Hyundai;Hatchback;Red;Manual;4;5;Electric;2017;8200;83247;120;11/10/2024;Sold;28/03/2024;6537;5415;-17;Bhavani;2;0;Average
2D1K83;Ahg;Oklahoma;Seltos;Kia;Hatchback;Blue;Automatic;5;5;Hybrid;2017;7700;83258;150;08/05/2015;Un Sold;01/01/1970;6249;0;0;Dhruv;3;0;Excellent
J40BA7;Carmix;California;Dzire;Maruti;Sedan;Red;Automatic;5;5;Petrol;2024;6500;83265;100;19/11/2023;Un Sold;01/01/1970;5135;0;0;Vishwajeet;1;0;Excellent
KMUG7Y;Trivett;San Jose;Swift;Maruti;Sedan;Gray;Manual;5;4;Diesel;2017;7300;83286;115;21/02/2019;Un Sold;01/01/1970;6618;0;0;Shruthi;5;0;Good
S3D0QN;Knox;Utah;Hilux;Toyota;Truck;Black;Manual;4;2;Diesel;2019;7600;83328;200;01/09/2021;Un Sold;01/01/1970;6334;0;0;Vishwajeet;3;0;Good
MKMGEU;Trust;Oklahoma;Fortuner;Toyota;SUV;White;Automatic;8;5;Electric;2020;9400;83344;200;16/01/2020;Un Sold;01/01/1970;7573;0;0;Swathi;1;0;Good
RRSXZT;Skipper;Florida;Yodha;Tata;Truck;Black;Automatic;3;2;Diesel;2022;7300;83394;100;09/11/2016;Un Sold;01/01/1970;6589;0;0;Aditya;5;0;Good
6LTRIV;Sobri;Tucson;Yodha;Tata;Truck;Blue;Manual;3;2;Hybrid;2024;8000;83406;100;19/08/2018;Un Sold;01/01/1970;6168;0;0;Shruthi;2;0;Good
6KSIDN;Carmudi;Tennessee;Hilux;Toyota;Truck;Blue;Automatic;4;2;Electric;2016;9300;83410;200;02/08/2024;Un Sold;01/01/1970;8438;0;0;Aarush;4;0;Good
IOFHER;Carsome;Utah;Fortuner;Toyota;SUV;Black;Manual;8;5;Diesel;2019;8100;83433;200;14/09/2017;Un Sold;01/01/1970;6854;0;0;Piyush;5;0;Average
2Z7E03;Ahg;Chicago;Hilux;Toyota;Truck;Black;Manual;4;2;Petrol;2019;7500;83435;200;16/03/2021;Un Sold;01/01/1970;6791;0;0;Vishwajeet;4;0;Good
YDISX4;Knox;San Jose;Seltos;Kia;Hatchback;Red;Automatic;5;5;Electric;2017;8200;83436;150;01/12/2018;Un Sold;01/01/1970;6807;0;0;Supriya;5;0;Excellent
